episode,winner,ppo_agent_reward,episode_length
2948,ValueBuyer,2.25,500
2949,Conservative,2.05,500
2950,Aggressive,0.2,194
2951,Aggressive,0.9,355
2952,Random,2.5,500
2953,Aggressive,2.1,500
2954,ValueBuyer,2.05,500
2955,Aggressive,0.05,241
2956,ValueBuyer,2.15,500
2957,Random,3.1,491
2958,Aggressive,2.2,500
2959,Aggressive,-0.2,192
2960,ValueBuyer,2.35,500
2961,Aggressive,2.1,500
2962,Random,2.15,500
2963,Conservative,-0.45,191
2964,ValueBuyer,2.5,500
2965,Random,1.55,259
2966,Random,2.25,500
2967,ValueBuyer,2.15,500
2968,ValueBuyer,2.25,500
2969,Random,2.75,500
2970,Aggressive,2.05,500
2971,ValueBuyer,2.35,500
2972,Aggressive,-0.15,230
2973,Random,1.35,227
2974,Aggressive,2.25,500
2975,Random,2.45,500
2976,Aggressive,-0.35,151
2977,Aggressive,0.2,259
2978,ValueBuyer,-0.5,283
2979,Random,2.4,500
2980,Conservative,2.3,500
2981,ValueBuyer,-0.35,268
2982,Random,1.1,196
2983,Conservative,0.15,236
2984,Conservative,-0.45,244
2985,Conservative,2.05,500
2986,Random,1.25,193
2987,Conservative,-0.25,166
2988,Random,1.5,231
2989,Aggressive,2.0,500
2990,Conservative,0.2,500
2991,ValueBuyer,1.75,500
2992,ValueBuyer,0.0,259
2993,ValueBuyer,2.2,500
2994,Aggressive,0.1,258
2995,Aggressive,-0.1,209
2996,Aggressive,2.25,500
2997,Aggressive,-0.2,330
2998,Aggressive,2.5,500
2999,ValueBuyer,-0.25,500
