episode,winner,ppo_agent_reward,episode_length
955,Aggressive,41.5417,500
956,Random,42.0752,500
957,Aggressive,6.5787,113
958,Aggressive,9.4545,140
959,Aggressive,38.3317,500
960,Conservative,43.1711,500
961,Aggressive,24.5307,500
962,Conservative,34.5856,500
963,Conservative,26.9438,500
964,Aggressive,32.3168,500
965,Aggressive,30.3639,500
966,Conservative,12.6391,288
967,ValueBuyer,33.7768,500
968,Conservative,42.1923,500
969,Conservative,28.7969,500
970,Conservative,44.7245,500
971,Aggressive,12.0112,246
972,Conservative,40.0383,500
973,ValueBuyer,34.1032,500
974,Random,42.4771,500
975,Aggressive,61.0775,500
976,Conservative,14.0216,327
977,Conservative,33.0005,302
978,Conservative,31.6223,500
979,Random,49.2404,500
980,Aggressive,16.6199,207
981,Aggressive,40.4148,500
982,Random,54.9623,500
983,Conservative,33.3252,500
984,Conservative,24.3944,321
985,ValueBuyer,43.7946,500
986,Aggressive,22.8255,500
987,Random,83.7814,500
988,Aggressive,28.5223,322
989,Aggressive,46.1732,500
990,Conservative,18.1525,305
991,ValueBuyer,20.2733,500
992,Conservative,28.6688,500
993,Aggressive,28.6293,265
994,Aggressive,9.4896,201
995,Aggressive,40.9331,500
996,Aggressive,7.6779,131
997,ValueBuyer,41.4211,500
998,Aggressive,14.2874,200
999,ValueBuyer,28.2373,500
1000,Conservative,28.5757,361
1001,Conservative,37.7698,500
1002,Random,49.2278,500
1003,ValueBuyer,34.0727,500
1004,Aggressive,40.2618,500
1005,ValueBuyer,12.7615,393
1006,Conservative,39.1432,500
1007,Aggressive,35.8345,500
1008,ValueBuyer,13.2119,158
1009,Conservative,34.8263,500
1010,Aggressive,39.8951,500
1011,ValueBuyer,33.662,500
1012,Aggressive,21.5083,500
1013,Aggressive,35.4731,500
1014,Aggressive,34.409,500
1015,Conservative,25.5986,284
1016,Aggressive,8.8831,150
1017,Aggressive,35.9353,500
1018,Aggressive,53.8237,500
1019,Conservative,35.7294,500
1020,Random,53.9481,500
1021,Random,55.1615,500
1022,ValueBuyer,38.9852,500
1023,Aggressive,39.865,500
1024,Random,47.0477,500
1025,Conservative,44.3795,500
1026,Conservative,35.7476,492
1027,Aggressive,41.5813,500
1028,Conservative,13.4249,264
1029,Conservative,43.1634,500
1030,ValueBuyer,48.4513,500
1031,Aggressive,38.8383,500
1032,Aggressive,33.9686,500
1033,ValueBuyer,16.659,357
1034,Aggressive,49.0112,500
1035,ValueBuyer,37.0605,500
1036,Conservative,39.2165,500
1037,Aggressive,20.4039,254
1038,Conservative,9.4568,208
1039,Aggressive,43.2902,500
1040,Aggressive,29.5272,500
1041,Random,46.4898,500
1042,ValueBuyer,44.1523,500
1043,Aggressive,21.1178,273
1044,Aggressive,46.188,500
1045,Aggressive,11.5851,217
1046,Aggressive,46.7545,500
1047,Conservative,35.9955,500
1048,ValueBuyer,14.8155,289
1049,ValueBuyer,34.9997,500
1050,Aggressive,5.0238,134
1051,Aggressive,31.9109,500
1052,ValueBuyer,11.476,240
1053,Conservative,43.3721,500
1054,ValueBuyer,43.8839,500
1055,Random,43.2855,500
1056,ValueBuyer,12.4964,224
1057,Conservative,32.588,500
1058,ValueBuyer,18.186,384
1059,Aggressive,39.1497,500
1060,Aggressive,43.3022,500
1061,ValueBuyer,38.4203,500
1062,Aggressive,42.0266,500
1063,ValueBuyer,7.6174,136
1064,ValueBuyer,39.641,500
1065,Conservative,7.8682,500
1066,Random,61.0925,500
1067,ValueBuyer,33.0138,500
1068,ValueBuyer,17.646,189
1069,ValueBuyer,38.1891,500
1070,Conservative,12.8482,224
1071,Aggressive,24.3757,283
1072,Conservative,34.1261,500
1073,Aggressive,29.7278,389
1074,Aggressive,35.9774,500
1075,ValueBuyer,12.4625,234
1076,Conservative,37.7372,500
1077,Conservative,44.2585,500
1078,Aggressive,11.8279,181
1079,Aggressive,25.4949,500
1080,Aggressive,38.0203,500
1081,Conservative,34.9749,500
1082,ValueBuyer,27.105,500
1083,Aggressive,5.8775,147
1084,Conservative,13.9184,168
1085,Aggressive,27.2457,351
1086,Aggressive,36.9799,500
1087,Random,42.4565,500
1088,Aggressive,23.0507,255
1089,Aggressive,36.453,500
1090,Aggressive,42.4361,500
1091,Conservative,25.1334,500
1092,Aggressive,16.8622,258
1093,ValueBuyer,14.0567,277
1094,ValueBuyer,19.2563,287
1095,ValueBuyer,40.5396,500
1096,Aggressive,55.7553,500
1097,Random,44.0529,500
1098,Aggressive,44.1763,500
1099,Random,59.8437,500
1100,Aggressive,41.5515,500
1101,ValueBuyer,12.9182,351
1102,Aggressive,11.4664,233
1103,ValueBuyer,32.3538,500
1104,Aggressive,10.1852,252
1105,Aggressive,37.321,496
1106,ValueBuyer,14.7191,442
1107,Aggressive,32.9642,500
1108,ValueBuyer,40.6222,500
1109,Random,49.5627,500
1110,Conservative,18.1194,313
1111,Random,57.1778,500
1112,Aggressive,31.4225,500
1113,Random,69.5015,500
1114,Aggressive,22.5768,231
1115,ValueBuyer,39.0752,500
1116,Aggressive,17.3543,241
1117,Random,70.714,500
1118,Aggressive,36.2899,500
1119,Conservative,11.7909,196
1120,Aggressive,9.9772,195
1121,Aggressive,9.2735,160
1122,Conservative,30.2826,500
1123,Conservative,14.2627,500
1124,Conservative,37.0889,500
1125,ValueBuyer,6.2877,136
1126,Conservative,40.4721,500
1127,Random,52.0245,500
1128,ValueBuyer,30.8284,500
1129,Conservative,43.6501,500
1130,Aggressive,7.507,130
1131,Aggressive,48.1682,500
1132,Conservative,16.5182,211
1133,Conservative,12.177,333
1134,Aggressive,6.4154,112
1135,ValueBuyer,11.7714,159
1136,Random,56.9828,500
1137,Conservative,40.9702,500
1138,Conservative,45.4468,500
1139,Aggressive,30.9954,489
1140,Conservative,30.3733,500
1141,Aggressive,18.9817,313
1142,Aggressive,17.2954,259
1143,Aggressive,18.6932,455
1144,Aggressive,38.7197,500
1145,Random,55.2662,500
1146,Aggressive,31.7874,500
1147,ValueBuyer,37.3655,500
1148,ValueBuyer,18.5501,252
1149,Aggressive,49.2703,500
1150,Random,49.2787,500
1151,Aggressive,22.8883,285
1152,Conservative,32.5363,500
1153,Conservative,73.1956,481
1154,Aggressive,38.6998,500
1155,Aggressive,29.5006,500
1156,Aggressive,30.3664,500
1157,Aggressive,41.7356,500
1158,Aggressive,28.9461,500
1159,Random,52.3235,500
1160,Conservative,27.7397,500
1161,Conservative,28.3015,500
1162,Random,45.539,500
1163,Random,55.6476,500
1164,Conservative,30.1957,500
1165,Conservative,38.253,500
1166,Conservative,15.1388,255
1167,Aggressive,15.8179,500
1168,Aggressive,24.6691,203
1169,Conservative,15.0713,343
1170,Aggressive,44.2013,500
1171,Random,49.2115,500
1172,Random,55.2786,500
1173,Conservative,16.4502,218
1174,Aggressive,30.7965,500
1175,Aggressive,17.3601,426
1176,Conservative,31.8655,500
1177,Conservative,39.5571,500
1178,ValueBuyer,13.5185,363
1179,Conservative,18.7009,208
1180,Aggressive,12.9464,355
1181,Conservative,10.1037,351
1182,Aggressive,8.1012,180
1183,Aggressive,51.8013,500
1184,Random,42.1949,500
1185,ValueBuyer,31.6342,500
1186,Conservative,35.4844,500
1187,Random,57.1336,500
1188,Conservative,37.4617,500
1189,ValueBuyer,25.8262,500
1190,ValueBuyer,32.7342,460
1191,Aggressive,27.5951,500
1192,Random,47.5446,500
1193,Aggressive,39.3791,500
1194,Aggressive,31.1366,500
1195,ValueBuyer,15.0542,396
1196,Conservative,44.8519,500
1197,Random,49.0738,500
1198,ValueBuyer,5.373,115
1199,Aggressive,37.7902,500
1200,Random,69.4185,500
1201,Aggressive,37.0977,500
1202,Aggressive,23.4756,359
1203,ValueBuyer,24.0894,322
1204,Conservative,20.3062,163
1205,Aggressive,30.5732,362
1206,Random,51.5419,500
1207,Conservative,28.702,259
1208,Aggressive,47.6324,500
1209,Aggressive,44.0197,500
1210,Aggressive,26.2264,500
1211,Aggressive,8.7601,176
1212,Aggressive,10.4593,153
1213,Aggressive,28.0402,500
1214,Aggressive,13.3981,246
1215,ValueBuyer,31.2249,500
1216,Aggressive,45.7962,500
1217,Random,53.9488,500
1218,ValueBuyer,42.0967,500
1219,Random,46.4339,500
1220,Conservative,43.1866,500
1221,Conservative,41.8495,500
1222,Aggressive,17.313,279
1223,ValueBuyer,37.0091,500
1224,Random,54.4888,500
1225,Aggressive,10.7712,121
1226,Conservative,31.4508,374
1227,ValueBuyer,9.2323,318
1228,ValueBuyer,22.9966,278
1229,Conservative,16.2056,254
1230,Conservative,42.4275,500
1231,Aggressive,27.8385,500
1232,ValueBuyer,12.6783,319
1233,Aggressive,27.3134,500
1234,ValueBuyer,21.6448,500
1235,Aggressive,51.2485,500
1236,Aggressive,27.6314,267
1237,Aggressive,36.802,500
1238,Conservative,47.3199,500
1239,Conservative,28.8651,500
1240,Random,45.8697,500
1241,ValueBuyer,51.568,500
1242,Aggressive,27.3952,374
1243,Conservative,44.1231,471
1244,ValueBuyer,40.2485,372
1245,Conservative,33.894,500
1246,Aggressive,9.1618,163
1247,ValueBuyer,42.9193,500
1248,Random,43.5978,500
1249,Aggressive,33.4378,362
1250,Aggressive,40.1468,500
1251,Aggressive,37.0722,500
1252,Conservative,44.1737,500
1253,Aggressive,49.5203,500
1254,Aggressive,37.1064,500
1255,Conservative,41.3165,500
1256,Aggressive,25.6298,500
1257,Conservative,39.5428,500
1258,Aggressive,33.7467,297
1259,ValueBuyer,34.3846,500
1260,Conservative,39.9777,500
1261,ValueBuyer,43.8355,500
1262,Aggressive,45.8951,500
1263,ValueBuyer,45.6046,500
1264,Conservative,39.8421,500
1265,Aggressive,44.9074,500
1266,Random,57.5777,500
1267,ValueBuyer,34.0914,500
1268,Random,51.5638,500
1269,Conservative,50.6697,500
1270,Conservative,14.1898,298
1271,Aggressive,30.8888,500
1272,Aggressive,8.9661,164
1273,ValueBuyer,26.4817,500
1274,ValueBuyer,47.8341,500
1275,Aggressive,44.1251,500
1276,Aggressive,15.3132,226
1277,Conservative,44.6584,500
1278,Conservative,44.9862,500
1279,Aggressive,37.0862,500
1280,Conservative,28.8707,500
1281,Aggressive,35.2527,500
1282,ValueBuyer,37.8796,500
1283,Aggressive,32.2968,447
1284,Conservative,36.1404,500
1285,Conservative,35.8072,500
1286,Random,67.9187,500
1287,Conservative,41.9735,500
1288,Aggressive,42.7548,500
1289,ValueBuyer,37.7976,500
1290,Aggressive,39.9981,500
1291,Aggressive,20.288,281
1292,Conservative,69.0309,500
1293,Aggressive,36.5121,500
1294,Random,43.3091,500
1295,ValueBuyer,9.3164,205
1296,Random,53.7836,500
1297,Aggressive,43.5417,500
1298,Random,60.5271,500
1299,Aggressive,38.3298,500
1300,Conservative,31.2246,500
1301,ValueBuyer,40.6388,500
1302,Aggressive,43.8961,500
1303,ValueBuyer,41.3416,500
1304,ValueBuyer,22.2513,281
1305,Aggressive,35.2663,500
1306,Conservative,19.1919,411
1307,Aggressive,27.6365,500
1308,Conservative,41.4588,500
1309,Aggressive,8.8149,158
1310,Aggressive,33.3162,500
1311,ValueBuyer,48.9345,500
1312,Conservative,37.1764,397
1313,ValueBuyer,106.5746,500
1314,Aggressive,16.6808,229
1315,Random,45.3075,500
1316,Random,48.5017,500
1317,ValueBuyer,8.5963,193
1318,Aggressive,25.9994,394
1319,Aggressive,28.035,209
1320,Aggressive,47.2188,500
1321,Random,85.1564,500
1322,Aggressive,13.6596,225
1323,Aggressive,8.3711,177
1324,ValueBuyer,9.8559,135
1325,Aggressive,23.5258,423
1326,Aggressive,38.1667,500
1327,Aggressive,8.6061,188
1328,Conservative,41.0607,500
1329,Aggressive,52.2727,500
1330,Aggressive,50.8086,500
1331,Conservative,47.4972,500
1332,Aggressive,30.7312,500
1333,Aggressive,44.6659,500
1334,ValueBuyer,47.1594,500
1335,Conservative,43.7868,500
1336,Conservative,38.0994,500
1337,Aggressive,44.6546,500
1338,Random,60.8663,500
1339,Random,61.415,500
1340,Random,80.8562,500
1341,Aggressive,50.5023,500
1342,ValueBuyer,38.8521,500
1343,ValueBuyer,31.325,358
1344,ValueBuyer,30.0945,500
1345,Random,58.8734,500
1346,Aggressive,38.1079,500
1347,Aggressive,43.6893,500
1348,Random,49.8494,500
1349,ValueBuyer,11.2221,198
1350,Conservative,23.2432,387
1351,Aggressive,4.0583,138
1352,Random,66.5717,500
1353,Conservative,28.2637,500
1354,Random,74.7599,500
1355,Aggressive,13.5898,131
1356,Aggressive,46.1616,500
1357,Random,347.0052,500
1358,Aggressive,34.6888,500
1359,Random,46.0489,500
1360,Conservative,43.0635,500
1361,ValueBuyer,36.5924,500
1362,Aggressive,25.7556,281
1363,Aggressive,9.4324,189
1364,Random,53.7595,500
1365,Aggressive,24.1369,294
1366,Aggressive,44.1901,500
1367,Aggressive,24.0356,500
1368,Aggressive,47.1195,500
1369,Conservative,23.349,440
1370,Aggressive,21.158,500
1371,Conservative,25.5639,306
1372,Conservative,43.8587,500
1373,Random,53.1349,500
1374,Aggressive,20.0595,283
1375,ValueBuyer,21.0281,235
1376,Aggressive,47.179,500
1377,Aggressive,45.0984,458
1378,Aggressive,40.6035,500
1379,ValueBuyer,41.331,500
1380,ValueBuyer,34.2954,500
1381,Random,46.0794,500
1382,Aggressive,42.9195,500
1383,Conservative,48.1138,500
1384,ValueBuyer,33.5615,500
1385,Aggressive,52.068,500
1386,ValueBuyer,46.1211,500
1387,Aggressive,16.5167,309
1388,Aggressive,54.6596,500
1389,Aggressive,28.4138,269
1390,Random,56.3655,500
1391,ValueBuyer,50.3922,500
1392,Conservative,43.9698,500
1393,Conservative,34.6945,500
1394,Aggressive,5.0757,109
1395,ValueBuyer,16.2075,241
1396,ValueBuyer,16.24,251
1397,Aggressive,37.993,500
1398,Aggressive,43.7507,500
1399,ValueBuyer,15.1548,272
1400,ValueBuyer,46.9894,500
1401,Aggressive,34.0871,377
1402,ValueBuyer,21.8338,286
1403,Random,73.2732,500
1404,Aggressive,17.2693,280
1405,Random,45.0183,500
1406,Conservative,35.4239,500
1407,Random,55.7163,500
1408,Random,59.3595,500
1409,Conservative,55.2977,500
1410,Aggressive,42.2229,500
1411,ValueBuyer,12.6954,221
1412,ValueBuyer,17.3971,438
1413,ValueBuyer,30.0144,500
1414,Conservative,57.3064,500
1415,Aggressive,6.8387,130
1416,Conservative,17.9926,500
1417,Conservative,47.572,500
1418,Aggressive,27.4621,463
1419,Aggressive,12.1176,171
1420,Aggressive,39.5995,500
1421,Random,46.1377,500
1422,Conservative,34.8935,500
1423,ValueBuyer,36.5684,263
1424,Aggressive,41.6396,500
1425,ValueBuyer,11.1967,241
1426,Aggressive,10.9407,206
1427,Aggressive,8.2084,500
1428,Random,64.0514,500
1429,Conservative,54.3912,500
1430,Random,70.7659,500
1431,Aggressive,52.0526,500
1432,Aggressive,46.0336,500
1433,ValueBuyer,90.329,500
1434,Aggressive,28.3884,500
1435,ValueBuyer,40.3517,500
1436,ValueBuyer,36.0194,500
1437,Aggressive,46.6995,500
1438,Aggressive,18.7984,178
1439,Aggressive,36.2989,500
1440,Conservative,19.9423,365
1441,Conservative,7.6168,271
1442,Aggressive,10.5776,188
1443,Aggressive,35.8441,437
1444,Random,55.9369,500
1445,ValueBuyer,18.9671,210
1446,Random,81.2287,500
1447,ValueBuyer,38.7198,500
1448,Aggressive,40.2153,500
1449,Aggressive,44.9687,500
1450,ValueBuyer,10.1671,125
1451,Aggressive,34.4811,500
1452,Aggressive,35.7338,500
1453,ValueBuyer,33.2215,500
1454,Aggressive,41.935,500
1455,Conservative,64.4851,500
1456,Conservative,45.0332,500
1457,Random,48.11,500
1458,Aggressive,36.6132,500
1459,ValueBuyer,30.6722,384
1460,ValueBuyer,9.7419,130
1461,ValueBuyer,14.9853,166
1462,Conservative,37.6481,500
1463,Aggressive,13.69,323
1464,Conservative,48.5163,500
1465,Conservative,72.6975,500
1466,Conservative,41.6429,500
1467,Aggressive,22.5608,307
1468,ValueBuyer,39.3058,500
1469,Aggressive,13.7644,500
1470,Random,55.4754,500
1471,ValueBuyer,41.4166,435
1472,Random,55.1078,500
1473,Conservative,37.2792,500
1474,Aggressive,39.018,500
1475,Aggressive,27.3478,500
1476,Aggressive,16.9506,183
1477,Random,101.0887,500
1478,Conservative,35.7398,500
1479,Conservative,41.0037,500
1480,Aggressive,21.5703,199
1481,Aggressive,49.6834,500
1482,ValueBuyer,6.93,167
1483,Conservative,42.76,500
1484,Random,67.6298,500
1485,ValueBuyer,23.8682,246
1486,ValueBuyer,45.1071,500
1487,Aggressive,10.957,166
1488,Aggressive,20.6726,500
1489,Aggressive,32.3058,500
1490,Conservative,28.5114,415
1491,Random,65.8671,500
1492,Conservative,30.243,500
1493,Random,54.5169,500
1494,Conservative,49.5595,500
1495,ValueBuyer,5.6964,500
1496,Random,50.6424,500
1497,Aggressive,37.9106,500
1498,Aggressive,15.5005,240
1499,Aggressive,32.393,500
