episode,winner,ppo_agent_reward,episode_length
943,ValueBuyer,10.588,121
944,Aggressive,71.8976,280
945,Aggressive,248.7981,381
946,Aggressive,62.5983,500
947,Conservative,14.2633,500
948,Aggressive,193.5882,430
949,ValueBuyer,8.9922,140
950,ValueBuyer,14.1883,279
951,Aggressive,520.4459,500
952,Conservative,41.3094,500
953,Random,52.852,500
954,Conservative,39.5132,500
955,Conservative,34.9765,287
956,ValueBuyer,14.6022,213
957,Conservative,54.4745,500
958,Conservative,40.0947,500
959,ValueBuyer,231.7538,500
960,Aggressive,48.2924,500
961,Aggressive,117.5003,423
962,Aggressive,41.7747,500
963,Conservative,13.1674,203
964,Conservative,20.2092,342
965,ValueBuyer,48.4051,500
966,Conservative,38.5733,500
967,Conservative,57.2251,500
968,ValueBuyer,44.1927,500
969,Aggressive,76.8143,269
970,ValueBuyer,33.5653,300
971,Conservative,42.0098,500
972,ValueBuyer,48.107,500
973,Aggressive,53.892,500
974,Conservative,45.8941,500
975,Conservative,40.9722,310
976,Conservative,16.8049,234
977,Aggressive,43.5076,500
978,Conservative,40.2958,500
979,Conservative,53.2789,282
980,Aggressive,88.7525,500
981,Aggressive,45.2404,500
982,ValueBuyer,55.7171,500
983,Aggressive,50.9024,500
984,Conservative,50.7171,444
985,Aggressive,64.3223,500
986,ValueBuyer,14.1799,206
987,Aggressive,51.5331,500
988,Aggressive,88.0104,348
989,Aggressive,72.808,362
990,ValueBuyer,44.4828,500
991,Random,51.1897,500
992,Conservative,51.8708,500
993,Aggressive,35.5786,168
994,Conservative,48.4074,500
995,ValueBuyer,11.8375,224
996,Conservative,21.8261,222
997,ValueBuyer,44.4979,500
998,Aggressive,52.2438,500
999,Aggressive,52.135,500
1000,Conservative,14.026,164
1001,Aggressive,153.0831,500
1002,Aggressive,84.2487,500
1003,Conservative,24.5593,462
1004,Conservative,45.429,500
1005,Random,27.3543,372
1006,Conservative,46.4146,500
1007,Aggressive,124.7101,312
1008,Conservative,55.4502,500
1009,Aggressive,174.0499,255
1010,Aggressive,69.9451,500
1011,Random,7.5496,172
1012,ValueBuyer,14.0086,316
1013,Aggressive,52.1682,500
1014,Conservative,44.8064,500
1015,Conservative,8.5915,243
1016,Conservative,34.93,500
1017,Aggressive,60.4077,500
1018,ValueBuyer,57.7474,500
1019,Aggressive,109.2984,239
1020,Conservative,50.4969,500
1021,ValueBuyer,30.2223,500
1022,Random,59.0755,500
1023,Conservative,46.7471,500
1024,Aggressive,219.4941,303
1025,Aggressive,88.3258,500
1026,Aggressive,51.3006,500
1027,Conservative,23.4453,469
1028,Conservative,8.9132,333
1029,ValueBuyer,19.1369,500
1030,Aggressive,64.5356,500
1031,Conservative,24.6474,254
1032,Conservative,32.0771,500
1033,ValueBuyer,6.25,500
1034,ValueBuyer,35.9637,295
1035,Aggressive,254.521,391
1036,Conservative,39.7377,500
1037,Aggressive,51.9067,500
1038,Conservative,8.6475,327
1039,ValueBuyer,53.0005,500
1040,Conservative,58.5853,500
1041,Aggressive,275.068,220
1042,Aggressive,85.1418,264
1043,Aggressive,325.2981,500
1044,Aggressive,53.5058,500
1045,Conservative,38.4483,500
1046,ValueBuyer,37.5465,500
1047,Conservative,35.2854,500
1048,Aggressive,54.0451,500
1049,Conservative,18.8904,284
1050,Aggressive,370.9202,290
1051,Aggressive,110.0491,500
1052,Random,13.2153,278
1053,ValueBuyer,19.0253,258
1054,Conservative,47.2436,500
1055,ValueBuyer,5.0358,105
1056,ValueBuyer,19.4838,147
1057,ValueBuyer,45.0439,500
1058,ValueBuyer,18.145,264
1059,Random,38.8504,476
1060,ValueBuyer,47.8367,500
1061,Conservative,41.2834,500
1062,Aggressive,171.0725,500
1063,Conservative,34.6001,500
1064,Aggressive,142.1122,301
1065,Aggressive,59.1739,500
1066,ValueBuyer,45.5343,500
1067,Aggressive,74.3962,500
1068,Conservative,43.9274,500
1069,Conservative,33.2,299
1070,Conservative,43.7214,500
1071,Aggressive,276.3201,355
1072,Conservative,42.0695,500
1073,ValueBuyer,17.8615,170
1074,ValueBuyer,11.8417,252
1075,Aggressive,61.1314,500
1076,Aggressive,446.5742,500
1077,Aggressive,121.1953,500
1078,Aggressive,86.8961,500
1079,Aggressive,294.2557,371
1080,Conservative,6.5855,182
1081,Aggressive,136.656,500
1082,Conservative,60.0185,445
1083,Aggressive,349.7342,340
1084,Aggressive,83.3117,500
1085,Random,49.6774,500
1086,Aggressive,43.8358,500
1087,ValueBuyer,9.8838,198
1088,Conservative,44.175,500
1089,Random,13.2625,424
1090,ValueBuyer,19.6435,281
1091,Conservative,42.6523,500
1092,Conservative,38.8798,500
1093,ValueBuyer,23.3079,306
1094,Aggressive,106.1561,500
1095,ValueBuyer,35.7822,500
1096,Random,19.2446,322
1097,Conservative,23.0773,500
1098,Conservative,71.4072,500
1099,Aggressive,186.8077,365
1100,Aggressive,54.3805,500
1101,ValueBuyer,46.6709,500
1102,Conservative,30.729,230
1103,ValueBuyer,18.8888,261
1104,Conservative,17.1198,311
1105,Random,17.6129,316
1106,ValueBuyer,14.1636,133
1107,Aggressive,40.8386,500
1108,Aggressive,54.7484,500
1109,Aggressive,89.4038,500
1110,Aggressive,66.6951,500
1111,Conservative,8.1108,299
1112,Conservative,42.0807,325
1113,Conservative,24.5735,405
1114,ValueBuyer,11.4021,175
1115,Aggressive,219.7733,428
1116,Aggressive,54.5832,500
1117,ValueBuyer,49.5388,500
1118,Aggressive,56.3691,500
1119,Conservative,16.3417,312
1120,Random,8.4294,255
1121,Aggressive,54.485,500
1122,Aggressive,62.963,500
1123,Conservative,41.1685,500
1124,Aggressive,49.3564,500
1125,Conservative,38.4255,475
1126,ValueBuyer,37.8953,500
1127,Aggressive,139.128,295
1128,Aggressive,54.0505,298
1129,Aggressive,108.0833,308
1130,Conservative,42.8751,500
1131,ValueBuyer,14.7087,145
1132,Aggressive,116.8742,299
1133,Aggressive,153.1613,295
1134,Aggressive,53.0392,500
1135,Conservative,47.9437,500
1136,Conservative,21.5639,232
1137,Aggressive,83.3314,500
1138,Aggressive,219.5672,465
1139,Aggressive,64.5973,500
1140,Aggressive,69.5332,500
1141,Conservative,26.3734,279
1142,ValueBuyer,20.4839,232
1143,Aggressive,56.246,500
1144,Conservative,46.4021,500
1145,ValueBuyer,15.2248,189
1146,ValueBuyer,18.6722,219
1147,Aggressive,63.0897,500
1148,Conservative,39.4156,500
1149,Aggressive,91.9415,235
1150,Aggressive,54.8494,500
1151,Aggressive,244.8479,338
1152,Aggressive,66.5311,500
1153,Aggressive,68.1913,500
1154,Conservative,6.4342,356
1155,Conservative,32.1193,500
1156,Conservative,47.4429,500
1157,ValueBuyer,16.378,118
1158,Aggressive,67.6225,500
1159,Aggressive,195.5772,500
1160,Aggressive,55.7339,500
1161,Aggressive,189.7077,413
1162,ValueBuyer,29.978,290
1163,Conservative,11.6891,251
1164,Conservative,10.6267,175
1165,Conservative,90.7753,377
1166,Aggressive,99.492,320
1167,Conservative,40.4557,500
1168,Aggressive,76.6424,241
1169,Conservative,14.3788,194
1170,ValueBuyer,30.8523,255
1171,Aggressive,71.488,149
1172,Conservative,11.3155,263
1173,ValueBuyer,7.7356,349
1174,Conservative,32.127,500
1175,ValueBuyer,16.0797,405
1176,Conservative,44.7129,500
1177,Aggressive,53.2805,500
1178,Random,52.6196,500
1179,ValueBuyer,9.5432,120
1180,Aggressive,80.737,500
1181,ValueBuyer,35.9202,500
1182,Aggressive,103.3523,194
1183,Aggressive,67.7062,500
1184,Aggressive,149.254,407
1185,Random,34.828,500
1186,Random,51.3707,500
1187,Aggressive,387.2209,420
1188,Conservative,39.6737,500
1189,ValueBuyer,61.1878,500
1190,Aggressive,55.0281,500
1191,Conservative,26.1566,357
1192,Aggressive,71.1405,283
1193,ValueBuyer,9.2122,172
1194,Aggressive,63.0603,500
1195,ValueBuyer,17.7874,266
1196,ValueBuyer,32.5575,296
1197,Aggressive,64.6579,500
1198,ValueBuyer,43.5237,500
1199,Conservative,30.7119,353
1200,Aggressive,122.5207,212
1201,ValueBuyer,35.8605,500
1202,Random,10.6728,171
1203,Aggressive,162.1942,222
1204,Conservative,41.3088,500
1205,Aggressive,144.8764,416
1206,Random,36.5974,500
1207,Aggressive,53.3738,500
1208,Aggressive,199.7466,257
1209,Aggressive,80.3104,500
1210,ValueBuyer,29.861,500
1211,Conservative,51.1856,500
1212,ValueBuyer,8.2073,151
1213,Random,7.0131,215
1214,ValueBuyer,45.0292,500
1215,ValueBuyer,11.4491,319
1216,Conservative,8.2681,334
1217,Conservative,9.8247,149
1218,Conservative,36.968,500
1219,Aggressive,45.9327,500
1220,Aggressive,118.3228,280
1221,Conservative,67.4163,500
1222,ValueBuyer,39.0235,500
1223,Conservative,45.9989,500
1224,ValueBuyer,17.074,176
1225,ValueBuyer,48.7058,500
1226,ValueBuyer,44.1316,500
1227,ValueBuyer,8.8289,130
1228,Conservative,28.541,316
1229,ValueBuyer,11.3079,160
1230,Conservative,50.0602,500
1231,ValueBuyer,38.5403,500
1232,Conservative,23.9741,317
1233,ValueBuyer,43.3053,500
1234,ValueBuyer,19.7216,165
1235,Conservative,13.6471,168
1236,Conservative,13.0348,500
1237,Conservative,26.4136,291
1238,Random,98.602,488
1239,Conservative,29.4199,350
1240,ValueBuyer,22.8142,277
1241,ValueBuyer,7.3201,126
1242,Conservative,49.9637,500
1243,Aggressive,214.4247,476
1244,ValueBuyer,10.5942,196
1245,Conservative,30.0848,315
1246,Aggressive,45.5441,500
1247,Aggressive,52.4921,500
1248,Aggressive,91.1148,500
1249,Conservative,34.1444,500
1250,Conservative,48.8893,500
1251,Random,15.7323,403
1252,Aggressive,55.7558,500
1253,Conservative,20.7768,223
1254,Aggressive,52.9312,500
1255,Conservative,38.8336,378
1256,Aggressive,109.397,303
1257,ValueBuyer,20.6155,265
1258,Conservative,45.1285,500
1259,ValueBuyer,49.8735,500
1260,Aggressive,110.9982,408
1261,Conservative,49.4412,500
1262,Aggressive,110.0289,500
1263,Aggressive,169.4092,253
1264,ValueBuyer,51.8239,500
1265,ValueBuyer,19.0275,278
1266,Aggressive,63.7104,258
1267,Aggressive,48.4045,201
1268,Conservative,47.7553,500
1269,Aggressive,54.4201,500
1270,Conservative,39.1363,500
1271,Aggressive,54.8133,500
1272,Aggressive,49.124,500
1273,ValueBuyer,47.1928,500
1274,Aggressive,66.6899,500
1275,Aggressive,63.575,500
1276,Conservative,31.8406,500
1277,Conservative,45.285,500
1278,Aggressive,51.5709,500
1279,Aggressive,163.269,217
1280,Random,5.9532,402
1281,Aggressive,64.4012,500
1282,Aggressive,52.2019,500
1283,Conservative,7.6797,249
1284,ValueBuyer,50.5648,500
1285,ValueBuyer,24.0893,219
1286,ValueBuyer,40.1731,500
1287,Conservative,44.1161,500
1288,Aggressive,128.0629,500
1289,Aggressive,61.4543,500
1290,Conservative,36.0221,374
1291,Aggressive,97.7597,278
1292,Aggressive,89.5323,500
1293,Aggressive,84.0389,500
1294,Aggressive,59.3458,500
1295,Conservative,12.9786,235
1296,Aggressive,108.6651,358
1297,Conservative,8.8172,324
1298,Aggressive,58.068,175
1299,ValueBuyer,47.5942,500
1300,Aggressive,95.8471,500
1301,Aggressive,38.7092,152
1302,Aggressive,60.6113,500
1303,Aggressive,49.5734,500
1304,Conservative,18.0721,210
1305,Random,20.4867,267
1306,Aggressive,46.7866,500
1307,Conservative,19.4925,276
1308,Aggressive,110.5443,307
1309,Aggressive,110.1619,500
1310,Aggressive,67.9167,500
1311,Aggressive,53.7015,500
1312,Conservative,40.7754,444
1313,Aggressive,56.1896,500
1314,Conservative,16.4275,201
1315,Aggressive,74.4326,500
1316,Random,32.6538,500
1317,Aggressive,51.088,500
1318,Aggressive,81.3246,260
1319,Random,4.5941,500
1320,Conservative,8.896,500
1321,Aggressive,87.6503,500
1322,Conservative,42.7203,500
1323,Aggressive,52.179,500
1324,Aggressive,35.4703,222
1325,Aggressive,54.2435,500
1326,Aggressive,58.4279,500
1327,Conservative,39.3153,500
1328,Conservative,35.0628,339
1329,Aggressive,174.311,385
1330,Conservative,13.6483,189
1331,Aggressive,144.8788,285
1332,Conservative,10.5221,133
1333,ValueBuyer,22.075,240
1334,Aggressive,79.1351,500
1335,Aggressive,68.9456,500
1336,Aggressive,78.365,500
1337,Aggressive,71.9808,500
1338,ValueBuyer,9.0614,247
1339,Conservative,56.4181,500
1340,Conservative,95.8345,500
1341,Random,35.5916,500
1342,ValueBuyer,11.6759,130
1343,ValueBuyer,18.4127,138
1344,Aggressive,169.1446,326
1345,Random,36.9954,500
1346,Aggressive,56.5678,500
1347,Aggressive,65.1982,500
1348,Conservative,54.1143,500
1349,ValueBuyer,11.8325,226
1350,Aggressive,65.3523,500
1351,ValueBuyer,10.3013,190
1352,Conservative,33.8875,434
1353,Aggressive,111.0077,500
1354,Aggressive,67.0892,500
1355,Aggressive,71.4724,500
1356,ValueBuyer,4.5025,179
1357,Aggressive,109.3221,200
1358,Aggressive,120.9825,500
1359,Random,7.3531,397
1360,ValueBuyer,10.7228,179
1361,Aggressive,147.8316,242
1362,ValueBuyer,35.1829,500
1363,Conservative,50.6781,500
1364,Conservative,5.0805,500
1365,ValueBuyer,37.5907,500
1366,Aggressive,64.1594,500
1367,ValueBuyer,24.0629,259
1368,Conservative,22.9995,291
1369,Conservative,44.5999,500
1370,Aggressive,309.6223,474
1371,Aggressive,115.3635,500
1372,Conservative,72.5677,301
1373,Conservative,50.5931,500
1374,Aggressive,43.8699,500
1375,ValueBuyer,4.2624,292
1376,Conservative,23.8342,310
1377,ValueBuyer,12.8147,500
1378,Conservative,29.1102,426
1379,Aggressive,55.0014,500
1380,Conservative,43.7058,500
1381,Conservative,14.0452,388
1382,Conservative,47.0156,500
1383,Conservative,38.4553,500
1384,Conservative,16.3219,215
1385,Conservative,52.1118,500
1386,Random,32.4273,500
1387,Aggressive,93.6369,268
1388,Aggressive,63.3717,151
1389,Conservative,41.7789,500
1390,Aggressive,77.7448,500
1391,Aggressive,49.1487,500
1392,ValueBuyer,29.1811,294
1393,Aggressive,49.4003,500
1394,Aggressive,64.793,500
1395,Conservative,38.2403,500
1396,Aggressive,49.1584,500
1397,ValueBuyer,45.1143,500
1398,Conservative,49.8286,500
1399,Aggressive,63.0879,500
1400,Random,20.8493,226
1401,Aggressive,65.5063,500
1402,Aggressive,94.5501,185
1403,Aggressive,51.4093,500
1404,Aggressive,69.0077,500
1405,Random,17.9922,211
1406,Conservative,38.7908,381
1407,Aggressive,43.6135,500
1408,ValueBuyer,41.8871,500
1409,Aggressive,38.6481,238
1410,Aggressive,241.5783,240
1411,Random,37.724,500
1412,Aggressive,139.8501,498
1413,Conservative,39.0313,468
1414,Conservative,16.504,302
1415,Aggressive,81.3038,500
1416,Aggressive,94.9355,500
1417,Aggressive,65.2876,500
1418,Aggressive,64.2378,126
1419,ValueBuyer,18.1285,154
1420,Aggressive,319.4422,292
1421,Aggressive,167.1814,295
1422,Aggressive,54.2723,500
1423,ValueBuyer,47.9905,500
1424,Aggressive,48.0792,500
1425,Aggressive,47.2172,500
1426,Aggressive,86.5465,328
1427,ValueBuyer,6.0477,265
1428,Conservative,21.5399,352
1429,Aggressive,73.9963,500
1430,Conservative,52.7839,500
1431,Conservative,45.7607,500
1432,Aggressive,74.761,500
1433,Aggressive,50.0035,171
1434,Aggressive,59.688,500
1435,ValueBuyer,6.0469,150
1436,Conservative,36.1538,500
1437,Aggressive,94.8839,500
1438,Aggressive,52.879,500
1439,Aggressive,109.1323,324
1440,Random,19.5173,500
1441,Conservative,12.876,377
1442,Aggressive,77.9395,500
1443,ValueBuyer,19.1574,254
1444,Aggressive,105.5638,404
1445,ValueBuyer,14.7059,301
1446,Random,31.3507,500
1447,Aggressive,52.3747,500
1448,Aggressive,69.5204,500
1449,Conservative,21.5126,237
1450,ValueBuyer,46.0034,500
1451,Aggressive,199.7685,414
1452,Aggressive,55.6204,500
1453,Aggressive,369.931,500
1454,Conservative,27.2855,420
1455,Aggressive,49.2419,500
1456,Aggressive,59.7192,500
1457,ValueBuyer,17.8011,257
1458,Aggressive,238.205,403
1459,ValueBuyer,19.1835,422
1460,Aggressive,31.3359,161
1461,Conservative,61.4379,500
1462,ValueBuyer,56.8827,500
1463,Random,8.4319,122
1464,Aggressive,47.7322,500
1465,ValueBuyer,24.6936,245
1466,Aggressive,23.5995,126
1467,Aggressive,371.5971,210
1468,Conservative,21.8483,247
1469,Aggressive,183.9251,326
1470,Random,40.6159,500
1471,Random,36.5164,500
1472,ValueBuyer,56.9091,416
1473,Aggressive,52.0876,500
1474,Aggressive,196.9318,267
1475,ValueBuyer,18.1106,147
1476,Conservative,48.5288,500
1477,Random,48.9952,500
1478,ValueBuyer,15.9598,194
1479,Aggressive,47.5592,500
1480,Aggressive,57.2057,500
1481,Conservative,56.846,482
1482,ValueBuyer,9.8577,179
1483,Aggressive,113.1861,355
1484,ValueBuyer,46.9522,500
1485,Aggressive,78.8529,500
1486,Aggressive,164.6529,447
1487,Conservative,49.252,500
1488,Conservative,28.428,257
1489,Conservative,43.4293,435
1490,Conservative,49.886,337
1491,ValueBuyer,95.1267,409
1492,Aggressive,44.3395,500
1493,ValueBuyer,74.792,500
1494,Aggressive,116.6086,500
1495,Aggressive,146.8372,500
1496,Random,14.0986,287
1497,ValueBuyer,34.7389,500
1498,ValueBuyer,15.3332,439
1499,Conservative,27.5267,326
